Dick,2210
The Iron Giant,2211
The Sixth Sense,2212
The Thomas Crown Affair,2213
The Thomas Crown Affair,2214
The Adventures of Sebastian Cole,2215
Illuminata,2216
The Yards,2217
Bowfinger,2218
Brokedown Palace,2219
Detroit Rock City,2220
Better Than Chocolate,2221
Head On,2222
Marcello Mastroianni: I Remember,2223
Heaven Can Wait,2224
The Raven,2225
The Tingler,2226
The Pit and the Pendulum,2227
The Tomb of Ligeia,2228
The Masque of the Red Death,2229
Haunted Honeymoon,2230
Cat's Eye,2231
And Now for Something Completely Different,2232
Damien: Omen II,2233
Omen III: The Final Conflict,2234
Airplane!,2235
Airplane II: The Sequel,2236
An American Werewolf in Paris,2237
National Lampoon’s European Vacation,2238
National Lampoon's Vacation,2239
Funny Farm,2240
Big,2241
Problem Child,2242
Problem Child 2,2243
Little Nemo: Adventures In Slumberland,2244
Oscar and Lucinda,2245
Tequila Sunrise,2246
The Pelican Brief,2247
A Christmas Story,2248
Mickey Blue Eyes,2249
Teaching Mrs. Tingle,2250
Universal Soldier: The Return,2251
Universal Soldier,2252
Love Stinks,2253
Perfect Blue,2254
In Too Deep,2255
Iron Eagle,2256
Iron Eagle II,2257
Iron Eagle III,2258
Three Days of the Condor,2259
Hamlet from the Lunt-Fontanne Theatre,2260
Medicine Man,2261
On the Ropes,2262
The 13th Warrior,2263
The Astronaut's Wife,2264
Dudley Do-Right,2265
The Muse,2266
The Lost Son,2267
Chill Factor,2268
Outside Providence,2269
Bedrooms and Hallways,2270
West Beyrouth,2271
Stigmata,2272
Stir of Echoes,2273
"Black Cat, White Cat",2274
The Minus Man,2275
Whiteboyz,2276
The Adventures of Milo and Otis,2277
Only Angels Have Wings,2278
Othello,2279
Queens Logic,2280
Public Access,2281
A Soldier's Story,2282
Alice Sweet Alice,2283
Nightmares,2284
I Saw What You Did,2285
Yellow Submarine,2286
American Beauty,2287
Stop Making Sense,2288
Blue Streak,2289
For Love of the Game,2290
Caligula,2291
A Hard Day's Night,2292
Splendor,2293
The Buddy Holly Story,2294
Fright Night,2295
Fright Night Part 2,2296
La séparation,2297
Barefoot in the Park,2298
Deliverance,2299
Excalibur,2300
The Pajama Game,2301
Sommersby,2302
Thumbelina,2303
Tommy,2304
Hell Night,2305
Armour of God II: Operation Condor,2306
Armour of God,2307
Double Jeopardy,2308
Jakob the Liar,2309
Mumford,2310
Dog Park,2311
Guinevere,2312
The Adventures of Elmo in Grouchland,2313
Simon Sez,2314
Drive Me Crazy,2315
"Mystery, Alaska",2316
Three Kings,2317
"Happy, Texas",2318
New Rose Hotel,2319
Plunkett & MacLeane,2320
Romance,2321
And the Ship Sails On,2322
The Dark Half,2323
Gulliver's Travels,2324
Monkey Shines,2325
Phantasm,2326
Psycho II,2327
Psycho III,2328
Rain,2329
Sanjuro,2330
Random Hearts,2331
Superstar,2332
Boys Don't Cry,2333
The Limey,2334
The Mating Habits of the Earthbound Human,2335
Risky Business,2336
Total Recall,2337
Body Heat,2338
Ferris Bueller's Day Off,2339
The Year of Living Dangerously,2340
Children of Paradise,2341
High Plains Drifter,2342
Hang 'em High,2343
Citizen's Band,2344
Drunken Master,2345
The Conformist,2346
Hairspray,2347
Brief Encounter,2348
The Razor's Edge,2349
Reds,2350
Return with Honor,2351
Days of Heaven,2352
The Lady Eve,2353
Sullivan's Travels,2354
The Palm Beach Story,2355
Man Facing Southeast,2356
Niagara,2357
Gilda,2358
South Pacific,2359
Flashdance,2360
Indochine,2361
The Dirty Dozen,2362
Mike's Murder,2363
Help!,2364
Goldfinger,2365
From Russia with Love,2366
Dr. No,2367
The Blue Lagoon,2368
A Fistful of Dollars,2369
Hard Eight,2370
Home Alone 2: Lost in New York,2371
Someone to Watch Over Me,2372
Fight Club,2373
The Story of Us,2374
Fever Pitch,2375
Julien Donkey-Boy,2376
The Straight Story,2377
The Bad Seed,2378
Time Bandits,2379
A Man and a Woman,2380
Fitzcarraldo,2381
All That Jazz,2382
Red Sorghum,2383
Crimes and Misdemeanors,2384
Bats,2385
The Best Man,2386
Bringing Out the Dead,2387
Crazy in Alabama,2388
Three to Tango,2389
Body Shots,2390
Brother Can You Spare A Dime,2391
The Guardian,2392
The Ipcress File,2393
On Any Sunday,2394
RoboCop,2395
RoboCop 2,2396
Who Framed Roger Rabbit,2397
Melvin and Howard,2398
For Your Eyes Only,2399
Licence to Kill,2400
Live and Let Die,2401
Rawhead Rex,2402
Thunderball,2403
House on Haunted Hill,2404
Music of the Heart,2405
Being John Malkovich,2406
Dreaming of Joseph Lees,2407
Princess Mononoke,2408
The Suburbans,2409
My Best Fiend,2410
Train of Life,2411
The Bachelor,2412
The Bone Collector,2413
The Insider,2414
American Movie,2415
Last Night,2416
Rosetta,2417
"They Shoot Horses, Don't They?",2418
Bride of Re-Animator,2419
Coma,2420
Creepshow,2421
Creepshow 2,2422
Re-Animator,2423
Drugstore Cowboy,2424
Falling Down,2425
The Funhouse,2426
The General,2427
Piranha,2428
Rough Night in Jericho,2429
The Taming of the Shrew,2430
Nighthawks,2431
Yojimbo,2432
Repossessed,2433
The Omega Man,2434
Spaceballs,2435
Robin Hood,2436
Mister Roberts,2437
Quest for Fire,2438
Little Big Man,2439
A Face in the Crowd,2440
Trading Places,2441
Meatballs,2442
Meatballs Part II,2443
Meatballs III: Summer Job,2444
Meatballs 4,2445
Dead Again,2446
Peter's Friends,2447
The Incredibly True Adventure of Two Girls In Love,2448
Experience Preferred...But Not Essential,2449
Under the Rainbow,2450
Anywhere But Here,2451
Dogma,2452
The Messenger: The Story of Joan of Arc,2453
Pokémon: The First Movie: Mewtwo Strikes Back,2454
Felicia's Journey,2455
Where's Marlowe?,2456
The Commitments,2457
Holiday Inn,2458
The Longest Day,2459
Poison Ivy,2460
Poison Ivy: The New Seduction,2461
Tora! Tora! Tora!,2462
Women on the Verge of a Nervous Breakdown,2463
The Verdict,2464
The Effect of Gamma Rays on Man-in-the-Moon Marigolds,2465
The Adventures of Buckaroo Banzai Across the 8th Dimension,2466
Stand and Deliver,2467
Moonstruck,2468
Jeremiah Johnson,2469
Repulsion,2470
Irma la Douce,2471
42 Up,2472
Liberty Heights,2473
Mansfield Park,2474
Sleepy Hollow,2475
The World Is Not Enough,2476
All About My Mother,2477
Babes in Toyland,2478
Scrooged,2479
Harvey,2480
Bicycle Thieves,2481
Matewan,2482
Kagemusha,2483
McCabe & Mrs. Miller,2484
Maurice,2485
The Grapes of Wrath,2486
My Man Godfrey,2487
The Shop Around the Corner,2488
The Natural,2489
Shampoo,2490
A River Runs Through It,2491
Fatal Attraction,2492
Jagged Edge,2493
Stanley & Iris,2494
Midnight Run,2495
Awakenings,2496
Come See the Paradise,2497
Backdraft,2498
The Fisher King,2499
The River,2500
Country,2501
Places in the Heart,2502
"'night, Mother",2503
End of Days,2504
Toy Story 2,2505
Flawless,2506
Miss Julie,2507
Ride with the Devil,2508
Tumbleweeds,2509
The Distinguished Gentleman,2510
The Hitch-Hiker,2511
Santa Fe Trail,2512
The End of the Affair,2513
Holy Smoke!,2514
A Map of the World,2515
Sweet and Lowdown,2516
The Bonfire of the Vanities,2517
Go West,2518
Grand Illusion,2519
The Great Santini,2520
The James Dean Story,2521
Stealing Home,2522
Three Ages,2523
The Two Jakes,2524
U2: Rattle and Hum,2525
Hell in the Pacific,2526
The Glass Bottom Boat,2527
Cradle Will Rock,2528
Deuce Bigalow: Male Gigolo,2529
The Green Mile,2530
The Cider House Rules,2531
The War Zone,2532
The Last Picture Show,2533
The 7th Voyage of Sinbad,2534
Anna and the King,2535
Bicentennial Man,2536
Stuart Little,2537
The Emperor and the Assassin,2538
Fantasia 2000,2539
Magnolia,2540
Onegin,2541
Topsy-Turvy,2542
Boiling Point,2543
Brenda Starr,2544
Carnal Knowledge,2545
Easy Rider,2546
The Falcon and the Snowman,2547
Room at the Top,2548
Any Given Sunday,2549
Man on the Moon,2550
Galaxy Quest,2551
The Talented Mr. Ripley,2552
Next Friday,2553
The Hurricane,2554
Angela's Ashes,2555
Play It to the Bone,2556
Titus,2557
"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",2558
The Third Miracle,2559
Snow Falling on Cedars,2560
"Girl, Interrupted",2561
The Life and Times of Hank Greenberg,2562
My Dog Skip,2563
Supernova,2564
The Terrorist,2565
The Way We Were,2566
Stalag 17,2567
The Presidio,2568
Papillon,2569
Pal Joey,2570
The Last Detail,2571
Five Easy Pieces,2572
Even Dwarfs Started Small,2573
Dead Calm,2574
The Boys from Brazil,2575
Black Sunday,2576
Against All Odds,2577
The Snows of Kilimanjaro,2578
National Lampoon's Loaded Weapon 1,2579
Fast Times at Ridgemont High,2580
A Cry in the Dark,2581
Batman: Mask of the Phantasm,2582
American Flyers,2583
Vampyros Lesbos,2584
A Star Is Born,2585
Poison,2586
Pacific Heights,2587
The Draughtsman's Contract,2588
A Zed & Two Noughts,2589
Woman in the Dunes,2590
Down to You,2591
Seven Chances,2592
Where the Buffalo Roam,2593
Eye of the Beholder,2594
Isn't She Great,2595
The Big Tease,2596
The Cup,2597
Encino Man,2598
The Goodbye Girl,2599
I Am Cuba,2600
Malcolm X,2601
Sister Act,2602
Sister Act 2: Back in the Habit,2603
The Hand that Rocks the Cradle,2604
Alive,2605
Agnes of God,2606
Scent of a Woman,2607
Wayne's World,2608
Wayne's World 2,2609
A League of Their Own,2610
Patriot Games,2611
The Bodyguard,2612
Death Becomes Her,2613
Far and Away,2614
Howards End,2615
Singles,2616
Twin Peaks: Fire Walk with Me,2617
White Men Can't Jump,2618
Buffy the Vampire Slayer,2619
Hard Boiled,2620
Man Bites Dog,2621
El Mariachi,2622
Stop! Or My Mom Will Shoot,2623
Forever Young,2624
The Cutting Edge,2625
Of Mice and Men,2626
Bad Lieutenant,2627
Scream 3,2628
Single White Female,2629
The Boondock Saints,2630
Gun Shy,2631
The Brandon Teena Story,2632
Different for Girls,2633
They Might Be Giants,2634
The Beach,2635
Snow Day,2636
The Tigger Movie,2637
Not One Less,2638
The Big Combo,2639
Eaten Alive,2640
"To Sir, with Love",2641
Boiler Room,2642
Hanging Up,2643
Pitch Black,2644
The Whole Nine Yards,2645
Beautiful People,2646
Black Tar Heroin: The Dark End of the Street,2647
Blue Collar,2648
The Circus,2649
City Lights,2650
The Flamingo Kid,2651
A Dog's Life,2652
The Kid,2653
Class Reunion,2654
The Big Trees,2655
Reindeer Games,2656
Wonder Boys,2657
Deterrence,2658
Mifune,2659
Drowning Mona,2660
The Next Best Thing,2661
What Planet Are You From?,2662
Beyond the Mat,2663
Ghost Dog: The Way of the Samurai,2664
The Year My Voice Broke,2665
Splendor in the Grass,2666
My Tutor,2667
Key Largo,2668
For All Mankind,2669
Cross of Iron,2670
Bride of the Monster,2671
Born Yesterday,2672
Birdy,2673
And God Created Woman,2674
Blood Feast,2675
Never Cry Wolf,2676
The Perils of Pauline,2677
A Raisin in the Sun,2678
Two Thousand Maniacs!,2679
Mission to Mars,2680
The Ninth Gate,2681
East/West,2682
Defending Your Life,2683
Breaking Away,2684
Hoosiers,2685
Bull Durham,2686
Dog Day Afternoon,2687
American Graffiti,2688
The Asphalt Jungle,2689
The Searchers,2690
The Big Country,2691
Betrayed,2692
Bound for Glory,2693
Hangmen Also Die!,2694
On the Beach,2695
Railroaded!,2696
The Taking of Pelham One Two Three,2697
Volunteers,2698
JFK,2699
Who's Harry Crumb?,2700
Harry and the Hendersons,2701
Shanghai Surprise,2702
Who's That Girl,2703
She-Devil,2704
Date With an Angel,2705
Blind Date,2706
Nadine,2707
The Muppet Movie,2708
The Great Muppet Caper,2709
The Muppets Take Manhattan,2710
Sesame Street Presents Follow That Bird,2711
We're Back! A Dinosaur's Story,2712
Baby: Secret of the Lost Legend,2713
Turtle Diary,2714
Titanic,2715
A Night to Remember,2716
Captain Horatio Hornblower R.N.,2717
Erin Brockovich,2718
Final Destination,2719
The Bear,2720
Love Is a Many-Splendored Thing,2721
Mirror,2722
The Crimson Pirate,2723
Thelma & Louise,2724
...And Justice for All,2725
Animal House,2726
She's Gotta Have It,2727
School Daze,2728
Do the Right Thing,2729
Mo' Better Blues,2730
Jungle Fever,2731
Coogan's Bluff,2732
The Champ,2733
Creature Comforts,2734
Death Wish,2735
Death Wish 2,2736
Death Wish 3,2737
Death Wish 5: The Face of Death,2738
Double Indemnity,2739
Dying Young,2740
Cool as Ice,2741
Teenage Mutant Ninja Turtles,2742
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,2743
Teenage Mutant Ninja Turtles III,2744
Red Dawn,2745
Band of the Hand,2746
Bloodsport,2747
Eyes of Laura Mars,2748
Funny Bones,2749
The Good Earth,2750
"Good Morning, Vietnam",2751
The Good Mother,2752
Grumpy Old Men,2753
Guess Who's Coming to Dinner,2754
Romeo Must Die,2755
Here On Earth,2756
Whatever It Takes,2757
The Color of Paradise,2758
Waking the Dead,2759
Gothic,2760
Hillbillys in a Haunted House,2761
Lord of the Flies,2762
Modern Times,2763
National Lampoon's Last Resort,2764
That's Life!,2765
Heart and Souls,2766
Hud,2767
The Hustler,2768
Inherit the Wind,2769
Dersu Uzala,2770
Close Encounters of the Third Kind,2771
Retroactive,2772
A Place in the Sun,2773
Jacob's Ladder,2774
Empire Records,2775
La Bamba,2776
Ladyhawke,2777
Lucas,2778
High Fidelity,2779
The Road to El Dorado,2780
The Skulls,2781
El Dorado,2782
Hook,2783
Horror Express,2784
My Chauffeur,2785
The Son of the Sheik,2786
True Grit,2787
Roadside Prophets,2788
Madame Sousatzka,2789
Max Dugan Returns,2790
Midnight Express,2791
Misery,2792
Mr. Saturday Night,2793
Murphy's Romance,2794
My Life,2795
Solaris,2796
Network,2797
No Way Out,2798
North Dallas Forty,2799
The Odd Couple,2800
The Outlaw Josey Wales,2801
Black and White,2802
Frequency,2803
Ready to Rumble,2804
Return to Me,2805
Rules of Engagement,2806
Me Myself I,2807
"Bell, Book and Candle",2808
The End of Violence,2809
Force 10 from Navarone,2810
How to Stuff a Wild Bikini,2811
Mystery Train,2812
Sacco & Vanzetti,2813
Arthur,2814
Bachelor Party,2815
Parenthood,2816
Predator,2817
The Prince of Tides,2818
The Postman Always Rings Twice,2819
All the Vermeers in New York,2820
28 Days,2821
American Psycho,2822
Keeping the Faith,2823
Where the Money is,2824
East Is East,2825
The Filth and the Fury,2826
Passion of Mind,2827
Diner,2828
Shakes the Clown,2829
Cabaret,2830
What Ever Happened to Baby Jane?,2831
Prick Up Your Ears,2832
Auntie Mame,2833
Guys and Dolls,2834
The Hunger,2835
Marathon Man,2836
Caddyshack,2837
Gossip,2838
Love & Basketball,2839
U-571,2840
The Virgin Suicides,2841
Jennifer Eight,2842
Limelight,2843
Empire of Passion,2844
The Crow: Salvation,2845
The Flintstones in Viva Rock Vegas,2846
Where the Heart Is,2847
The Big Kahuna,2848
Bossa Nova,2849
Smiling Fish & Goat On Fire,2850
The Idiots,2851
Timecode,2852
Carnosaur,2853
Carnosaur 2,2854
Carnosaur 3: Primal Species,2855
Defying Gravity,2856
The Hidden,2857
Two Moon Junction,2858
Gladiator,2859
I Dreamed of Africa,2860
Up at the Villa,2861
Human Traffic,2862
Breathless,2863
Inferno,2864
The King of Marvin Gardens,2865
The Lords of Flatbush,2866
Mr. Mom,2867
Battlefield Earth,2868
Center Stage,2869
Screwed,2870
Hamlet,2871
Anchors Aweigh,2872
Blue Hawaii,2873
G.I. Blues,2874
Gypsy,2875
King Creole,2876
On the Town,2877
Pee-wee's Big Adventure,2878
Regret to Inform,2879
Saludos Amigos,2880
The Slipper and the Rose,2881
Things Change,2882
Honeymoon in Vegas,2883
Dinosaur,2884
Loser,2885
Road Trip,2886
Small Time Crooks,2887
The Hollywood Knights,2888
The Myth Of Fingerprints,2889
Possession,2890
The Twelve Chairs,2891
Mission: Impossible II,2892
Shanghai Noon,2893
8 ½ Women,2894
Carnival of Souls,2895
Flying Tigers,2896
The Gold Rush,2897
Monsieur Verdoux,2898
On Her Majesty's Secret Service,2899
Seven Days in May,2900
The Spy Who Loved Me,2901
Vagabond,2902
Moonraker,2903
The Man with the Golden Gun,2904
A King in New York,2905
The Fighting Seabees,2906
Big Momma's House,2907
American Gigolo,2908
The Endless Summer,2909
The Guns of Navarone,2910
La Grande Bouffe,2911
Lured,2912
Pandora and the Flying Dutchman,2913
Quatermass and the Pit,2914
Quatermass II,2915
Puppet Master,2916
Puppet Master II,2917
Puppet Master III Toulon's Revenge,2918
Puppet Master 4,2919
Puppet Master 5: The Final Chapter,2920
Curse of the Puppet Master,2921
Romeo and Juliet,2922
Stay Tuned,2923
Blazing Saddles,2924
Benji,2925
Benji the Hunted,2926
For the Love of Benji,2927
White Christmas,2928
Eraserhead,2929
Baraka,2930
The Man with the Golden Arm,2931
The Decline of Western Civilization,2932
The Decline of Western Civilization Part II: The Metal Years,2933
For a Few Dollars More,2934
Magnum Force,2935
Blood Simple,2936
The Fabulous Baker Boys,2937
Prizzi's Honor,2938
Flatliners,2939
Gandahar,2940
Porky's,2941
Porky's II: The Next Day,2942
Porky's 3: Revenge,2943
Private School,2944
Class of Nuke 'Em High,2945
The Toxic Avenger,2946
The Toxic Avenger Part II,2947
The Toxic Avenger Part III: The Last Temptation of Toxie,2948
Night of the Creeps,2949
Predator 2,2950
The Running Man,2951
Starman,2952
The Brother from Another Planet,2953
Alien Nation,2954
Mad Max,2955
Mad Max 2: The Road Warrior,2956
Mad Max Beyond Thunderdome,2957
Bird on a Wire,2958
Angel Heart,2959
Nine 1/2 Weeks,2960
Firestarter,2961
Sleepwalkers,2962
Action Jackson,2963
Soapdish,2964
The Long Walk Home,2965
Clara's Heart,2966
Burglar,2967
Fatal Beauty,2968
Gone in Sixty Seconds,2969
American Pimp,2970
Love's Labour's Lost,2971
Sunshine,2972
Trixie,2973
Hamlet,2974
Coming Home,2975
American Pop,2976
Assault on Precinct 13,2977
Near Dark,2978
One False Move,2979
Shaft,2980
The Conversation,2981
Cutter's Way,2982
The Fury,2983
The Paper Chase,2984
Prince of the City,2985
Serpico,2986
Ace in the Hole,2987
Lonely Are the Brave,2988
The Sugarland Express,2989
Trouble in Paradise,2990
Big Trouble in Little China,2991
Badlands,2992
Battleship Potemkin,2993
Boys and Girls,2994
Shaft,2995
Titan A.E.,2996
Butterfly,2997
Jesus' Son,2998
Chicken Run,2999
"Me, Myself & Irene",3000
The Patriot,3001
The Adventures of Rocky & Bullwinkle,3002
The Perfect Storm,3003
Asylum,3004
Communion,3005
Fun & Fancy Free,3006
The Kentucky Fried Movie,3007
Bound by Honor,3008
F/X,3009
F/X2,3010
The Hot Spot,3011
Missing in Action,3012
Braddock: Missing in Action III,3013
Thunderbolt and Lightfoot,3014
Dreamscape,3015
The Golden Voyage of Sinbad,3016
House Party,3017
House Party 2,3018
Make Mine Music,3019
Nekromantik,3020
Rocketship X-M,3021
Croupier,3022
The Kid,3023
Scary Movie,3024
But I'm a Cheerleader,3025
Shower,3026
Blow-Up,3027
The Pawnbroker,3028
Groove,3029
Footloose,3030
Duel in the Sun,3031
X-Men,3032
Chuck & Buck,3033
The Five Senses,3034
What Lies Beneath,3035
Pokémon: The Movie 2000,3036
Criminal Lovers,3037
Anatomy of a Murder,3038
Freejack,3039
H.O.T.S.,3040
Knightriders,3041
Mackenna's Gold,3042
Sinbad and the Eye of the Tiger,3043
What About Bob?,3044
White Sands,3045
Breaker Morant,3046
Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,3047
Interiors,3048
Love and Death,3049
The Official Story,3050
Tampopo,3051
Thomas and the Magic Railroad,3052
Nutty Professor II: The Klumps,3053
The Girl on the Bridge,3054
Wonderland,3055
Autumn in New York,3056
Coyote Ugly,3057
Hollow Man,3058
Space Cowboys,3059
Mad About Mambo,3060
Saving Grace,3061
Black Sabbath,3062
The Brain That Wouldn't Die,3063
Bronco Billy,3064
The Crush,3065
Kelly's Heroes,3066
Phantasm II,3067
Phantasm III: Lord of the Dead,3068
Phantasm IV: Oblivion,3069
Pumpkinhead,3070
Air America,3071
Sleepaway Camp,3072
Steel Magnolias,3073
...And God Created Woman,3074
Easy Money,3075
Ilsa: She Wolf of the SS,3076
Silent Fall,3077
The Spiral Staircase,3078
Margaret Cho: I'm the One That I Want,3079
The Tao of Steve,3080
Aimee & Jaguar,3081
An Affair of Love,3082
Bless the Child,3083
Cecil B. Demented,3084
The Eyes of Tammy Faye,3085
The Opportunists,3086
The Replacements,3087
The Cell,3088
Godzilla 2000,3089
The Original Kings of Comedy,3090
The Naked Gun: From the Files of Police Squad!,3091
The Naked Gun 2½: The Smell of Fear,3092
Our Town,3093
Shane,3094
"Suddenly, Last Summer",3095
Cat Ballou,3096
The Devil Rides Out,3097
Supergirl,3098
The Art of War,3099
The Ballad of Ramblin' Jack,3100
Bring It On,3101
Catfish in Black Bean Sauce,3102
Love & Sex,3103
Steal This Movie,3104
Highlander: Endgame,3105
Backstage,3106
Turn It Up,3107
Anatomy,3108
Nurse Betty,3109
The Watcher,3110
The Way of the Gun,3111
Almost Famous,3112
Crime + Punishment in Suburbia,3113
Duets,3114
Goya in Bordeaux,3115
Urbania,3116
The Specials,3117
Under Suspicion,3118
Urban Legends: Final Cut,3119
Woman on Top,3120
Dancer in the Dark,3121
Best in Show,3122
Barenaked in America,3123
The Broken Hearts Club: A Romantic Comedy,3124
Girlfight,3125
Remember the Titans,3126
Hellraiser,3127
Hellbound: Hellraiser II,3128
Hellraiser III: Hell on Earth,3129
"Faraway, So Close!",3130
Beach Party,3131
Bikini Beach,3132
Return of the Fly,3133
Pajama Party,3134
Stranger Than Paradise,3135
Voyage to the Bottom of the Sea,3136
Fantastic Voyage,3137
Abbott and Costello Meet Frankenstein,3138
The Bank Dick,3139
Creature from the Black Lagoon,3140
The Invisible Man,3141
The Killer Shrews,3142
Kronos,3143
Phantom of the Opera,3144
Runaway,3145
The Slumber Party Massacre,3146
Slumber Party Massacre II,3147
Slumber Party Massacre III,3148
Sorority House Massacre,3149
Sorority House Massacre II,3150
Bamboozled,3151
Digimon: The Movie,3152
Get Carter,3153
Get Carter,3154
Meet the Parents,3155
Requiem for a Dream,3156
Tigerland,3157
Two Family House,3158
The Contender,3159
Dr. T and the Women,3160
The Ladies Man,3161
Lost Souls,3162
Billy Jack,3163
The Time Machine,3164
Haunted,3165
Ghoulies,3166
Ghoulies II,3167
The Unsinkable Molly Brown,3168
The Adventures of Ichabod and Mr. Toad,3169
The Strange Love of Martha Ivers,3170
Detour,3171
Billy Elliot,3172
Bedazzled,3173
Pay It Forward,3174
The Beyond,3175
The Private Eyes,3176
The Legend of Drunken Master,3177
Book of Shadows: Blair Witch 2,3178
Lucky Numbers,3179
Stardom,3180
Charlie's Angels,3181
The Legend of Bagger Vance,3182
Little Nicky,3183
Men of Honor,3184
Red Planet,3185
You Can Count on Me,3186
Diamonds Are Forever,3187
The Eagle Has Landed,3188
The 6th Day,3189
Bounce,3190
How the Grinch Stole Christmas,3191
One Day in September,3192
Rugrats in Paris: The Movie,3193
102 Dalmatians,3194
Malena,3195
Quills,3196
Unbreakable,3197
"Crouching Tiger, Hidden Dragon",3198
Dungeons & Dragons,3199
Proof of Life,3200
Vertical Limit,3201
The Bounty,3202
Code of Silence,3203
"Planes, Trains and Automobiles",3204
She's Having a Baby,3205
The Living Daylights,3206
The Transformers: The Movie,3207
Wall Street,3208
Born on the Fourth of July,3209
Talk Radio,3210
Brewster's Millions,3211
Snatch,3212
Punchline,3213
Chocolat,3214
"Dude, Where’s My Car?",3215
The Emperor's New Groove,3216
Pollock,3217
What Women Want,3218
Finding Forrester,3219
The Gift,3220
Before Night Falls,3221
Cast Away,3222
The Family Man,3223
The House of Mirth,3224
Miss Congeniality,3225
Nowhere to Hide,3226
"O Brother, Where Art Thou?",3227
State and Main,3228
Dracula 2000,3229
All the Pretty Horses,3230
Thirteen Days,3231
Traffic,3232
The Claim,3233
Shadow of the Vampire,3234
House of Games,3235
Annie,3236
Don't Tell Mom the Babysitter's Dead,3237
An Officer and a Gentleman,3238
The Alamo,3239
At Close Range,3240
Breakheart Pass,3241
Friendly Persuasion,3242
Gettysburg,3243
Imaginary Crimes,3244
Antitrust,3245
Double Take,3246
Save the Last Dance,3247
Panic,3248
The Pledge,3249
Love Field,3250
The Man in the Moon,3251
Mystic Pizza,3252
Prelude to a Kiss,3253
I'm Gonna Git You Sucka,3254
Untamed Heart,3255
Sugar & Spice,3256
The Wedding Planner,3257
The Invisible Circus,3258
Two Ninas,3259
"Harry, He's Here To Help",3260
Amazon Women on the Moon,3261
Baby Boom,3262
Back to the Beach,3263
Barfly,3264
Beverly Hills Cop II,3265
Beverly Hills Cop,3266
The Big Easy,3267
The Big Town,3268
Born in East L.A.,3269
The Brave Little Toaster,3270
Can't Buy Me Love,3271
Cherry 2000,3272
Cry Freedom,3273
The Dead,3274
Dogs in Space,3275
Eddie Murphy Raw,3276
Empire of the Sun,3277
Ernest Goes to Camp,3278
The Evil Dead,3279
Extreme Prejudice,3280
Five Corners,3281
Flowers in the Attic,3282
Gardens of Stone,3283
"Good Morning, Babylon",3284
Hiding Out,3285
Hollywood Shuffle,3286
Hope and Glory,3287
Innerspace,3288
Ironweed,3289
Ishtar,3290
Jaws: The Revenge,3291
Less Than Zero,3292
The Lost Boys,3293
Maid to Order,3294
Making Mr. Right,3295
Mannequin,3296
Masters of the Universe,3297
The Monster Squad,3298
A Month in the Country,3299
No Man's Land,3300
North Shore,3301
Head Over Heels,3302
Left Behind,3303
Valentine,3304
In the Mood for Love,3305
The Million Dollar Hotel,3306
Hannibal,3307
Saving Silverman,3308
The Taste of Others,3309
Down to Earth,3310
Sweet November,3311
Company Man,3312
Monkeybone,3313
3000 Miles to Graceland,3314
The Mexican,3315
See Spot Run,3316
Series 7: The Contenders,3317
15 Minutes,3318
Get Over It,3319
Blow Dry,3320
Long Night's Journey Into Day,3321
When Brendan Met Trudy,3322
Avalon,3323
Gray's Anatomy,3324
The Mirror Crack'd,3325
Of Mice and Men,3326
Pixote,3327
Reform School Girls,3328
Tapeheads,3329
The Unbelievable Truth,3330
The Bishop's Wife,3331
Elvis That's the Way It Is,3332
The Fortune Cookie,3333
Lilies of the Field,3334
Hans Christian Andersen,3335
The Greatest Story Ever Told,3336
Elmer Gantry,3337
Alfie,3338
I Know Where I'm Going!,3339
The Abominable Dr. Phibes,3340
Real Life,3341
Battle Beyond the Stars,3342
Double Impact,3343
The End,3344
Harley Davidson and the Marlboro Man,3345
Mermaids,3346
Unmade Beds,3347
Manhunter,3348
Reversal of Fortune,3349
Death on the Nile,3350
DeepStar Six,3351
Revenge of the Nerds,3352
Revenge of the Nerds II: Nerds in Paradise,3353
Longtime Companion,3354
4 Little Girls,3355
River's Edge,3356
Girls Just Want to Have Fun,3357
The Longest Yard,3358
Necessary Roughness,3359
C.H.U.D.,3360
Enemy at the Gates,3361
Exit Wounds,3362
The Dish,3363
Memento,3364
Heartbreakers,3365
Say It Isn't So,3366
Someone Like You...,3367
Spy Kids,3368
Tomcats,3369
The Tailor of Panama,3370
Amores perros,3371
Keep the River on Your Right: A Modern Cannibal Tale,3372
The Gleaners & I,3373
Along Came a Spider,3374
Blow,3375
Pokémon: Spell of the Unknown,3376
Pokémon: Spell of the Unknown,3377
Bridget Jones's Diary,3378
Joe Dirt,3379
Josie and the Pussycats,3380
Chopper,3381
The Circle,3382
Crocodile Dundee in Los Angeles,3383
Freddy Got Fingered,3384
Scarface,3385
Days of Wine and Roses,3386
Driven,3387
The Forsaken,3388
One Night at McCool's,3389
Town & Country,3390
The Mummy Returns,3391
Eureka,3392
Under the Sand,3393
Cleopatra,3394
Krull,3395
Lost in America,3396
The Lost World,3397
Triumph of the Will,3398
True Believer,3399
The World According to Garp,3400
Candy,3401
Fellini Satyricon,3402
Frankie and Johnny,3403
